"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Guam","GUM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2660.47700507396","2684.84302543684","2753.59524795839","2915.66626015419","3147.58629511999","3217.56602444912","3163.98983551976","3263.29841395667","","",
"High income","HIC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","15957.6307660761","16356.2990649819","17062.0420141318","17913.4725549892","17373.5873510439","17288.2542235645","17923.0708520769","18387.8448384308","19120.1176474591","19260.0748927633","18967.1149046642","19120.5989564851","19188.9800157492","19496.8168605628","20287.9099515596","20960.5457470034","21683.7269506148","22316.9699963332","23361.3263192267","23937.1528926449","24383.3806156331","24542.1652686291","24874.3982582318","24965.6752162494","25603.2221453318","26223.8760797727","26872.4690528426","27659.1008764254","28399.1522041159","29087.2308268389","29906.639279435","30214.7754799117","30440.6206206081","30880.8817943207","31724.4877885603","32274.6853862743","33029.0392014889","33435.3055412436","32657.5228864161","31468.1465061584","32362.9378551599","32824.9186722187","33257.9928801944","33495.3354288618","34102.9912405899","34766.3198192377","35048.0420046803","35802.3344571396","","",
"Hong Kong SAR, China","HKG","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","1313.36467564064","1355.50076278248","1420.50074302496","1314.47753649239","1302.28700437792","1480.12457227924","1668.70634380875","1632.73408402178","1589.16828767782","1547.14081936672","1370.04958572286","1221.6831881835","1211.21981692301","1319.46934774264","1361.48953880052","1418.41554901086","1463.40547803912","1479.24195574225","1430.17001641423","1379.05468483166","1344.84200523668","1356.58945067612","1484.66352077856","1495.93770026621","1535.10671774205","1482.44594917645","1512.17525731177","1552.42890974032","1526.68093739425","1584.3715567497","1569.94686822585","1561.21756950781","1559.69705341904","1574.63813927105","1616.09753163793","1652.24395261106","1732.37825727493","1698.21254662567","1654.20788127073","1670.71286799634","1715.60369287788","1710.78901012566","1661.97799064056","1697.84532079272","1846.28975424413","1881.34283720705","1928.65990431822","","",
"Heavily indebted poor countries (HIPC)","HPC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","546.179063863739","557.994148470691","561.615097578186","578.125474089318","590.987078203232","593.07291048915","609.143987165158","630.530486628741","653.851876971726","686.311739104572","679.849010380078","695.108101743871","","",
"Croatia","HRV","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6678.25582189824","7172.69238760525","7803.81201781453","8062.61737623033","7803.14921003338","8140.52299510454","8568.33609895121","9238.88292235174","9583.36752277878","10221.6731590743","10890.6966498687","11382.0285997181","12101.1567668275","12282.062116997","11249.643042318","11183.8798464306","11254.102455343","11039.5911239732","11192.6197902644","11274.238089547","11755.6162012083","11875.3100954167","12457.54484508","","",
"Haiti","HTI","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","608.372389843877","564.226042809896","552.444067695771","549.868666370938","524.205480683625","493.507846978783","461.348061001161","556.729608345597","631.164170389426","652.890716807024","649.722445308637","548.474618308682","786.075455526526","736.034645863914","714.055177687018","663.330665334291","643.266390959728","659.502181477378","650.585594563106","679.605955960774","648.585436058996","676.853399507154","628.6312063041","651.753269446668","645.79697024854","662.96991016538","667.722200278431","685.811686650707","675.714792610103","640.617151142633","","",
"Hungary","HUN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6918.09605157737","7147.54165601882","6991.52389270338","6907.67082163657","7135.63824692557","7534.84783823172","7677.08590675919","8019.05901920043","8482.12615785545","9146.2188404328","9638.20439600469","10155.516845192","10529.2466766603","10766.2415911615","10614.426881579","10745.1209121259","9952.81908728732","10096.5424377665","10141.8590811451","10029.0040471822","10588.5941063279","10938.4787883438","11409.9951903","11988.3886797358","12262.0811369612","","",
"IBRD only","IBD","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2069.43710780906","2018.24666948153","2065.62894641787","1940.51495515493","1943.50062349224","1988.01691193333","2011.56238300707","2235.32937490138","2197.02709952288","2452.17358350023","2592.99623539099","2829.58432279875","3204.67484086053","3294.84053388943","3372.99618958395","3607.72717192841","3770.11876899027","3934.71305617441","4062.20427743203","4186.01985717884","4323.75627795543","4469.30632988954","4600.05600282457","","",
"IDA & IBRD total","IBT","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1766.13742051161","1724.08365013598","1759.83262325287","1655.05591253415","1656.07629025757","1690.34746790306","1708.95600481758","1886.0646406269","1855.73634042363","2062.92085243909","2173.27765388956","2360.04160821101","2659.69602209226","2722.74540783339","2786.07301165149","2963.43934514227","3080.34647419836","3209.23657413531","3303.33079107511","3397.77544481956","3498.19164190566","3598.7389476531","3690.04969656624","","",
"IDA total","IDA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","574.703987479758","583.800189578505","578.997519260324","552.408138500464","551.346892853724","567.396169078759","589.531410442517","593.309205342129","592.512210308706","603.831764622097","615.435149795117","636.074503103708","649.168431601889","674.743386895489","728.749546767362","749.949983946861","780.874627955613","843.794583401066","837.00195028518","884.774845975833","895.546186470039","887.881578034606","935.425600356898","953.896213588949","991.429994049305","1009.31389292674","1003.01226018654","1010.32021608546","","",
"IDA blend","IDB","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","784.509932983843","723.54903035146","748.419284679536","730.801452481869","766.450740072699","794.602766374964","793.44945543702","735.474392544088","742.910646065838","763.246584144121","802.730045207554","799.965423370669","792.479562876473","812.812118096428","814.464463973323","852.362638584058","873.117565926231","921.533779481241","1018.46924523802","1047.65110395252","1091.00922484226","1214.44305023292","1186.17777902719","1275.99618478202","1272.14132353881","1225.35842538494","1311.03908912767","1315.04043453874","1369.95259130802","1360.0708865848","1330.07131993449","1308.85348546192","","",
"Indonesia","IDN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","495.545714122593","523.268135864615","537.883081938123","577.451786236714","615.581788648695","623.646962714389","657.288437579493","708.555426550066","756.57665118998","767.992046426975","941.772898524147","1069.93316228073","1116.44929480132","3561.81319347085","5115.96837205637","7072.04869424551","6651.76743082673","5506.57763129844","2123.37709203936","2372.78549490702","3702.39043285614","2890.52454919017","3231.7914538905","4471.75664128223","5700.78887543744","5916.24767260025","3458.709200397","3021.34208104392","208.036430286934","-549.288369130487","-1507.04488813623","-1950.06010307863","565.101532012557","-1957.74581026437","-225.967194251655","-745.56987021986","-354.029683159184","1926.75383091184","1876.70010564129","2303.02811646016","2325.62981074064","2419.65707144419","2504.39138967734","2608.88879514051","2699.18748600525","2814.00019429049","3005.36019889453","3060.50801148342","","",
"IDA only","IDX","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","621.462572941839","640.880348755093","651.04016024292","670.214602967962","693.027795323979","710.630083285783","734.648017917222","763.505645761469","790.905826850708","828.649502355651","838.094606078709","867.097094182393","","",
"Isle of Man","IMN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","344.994137424749","341.678619425679","338.402726735234","344.269799559662","322.041767971986","330.019176944517","345.533077885783","363.768059304484","371.695289833088","352.41466058377","375.587663929835","379.74925284013","374.824184975215","395.68744467622","398.728516623368","405.738723319488","415.294036966231","426.658592954436","449.879060922805","467.329472846835","484.775392687562","482.838764085205","497.505636045049","512.015034964591","535.085340026721","560.2263944728","588.884795364157","604.48042911848","641.390797168394","668.834876800109","675.632463611901","697.576788901615","717.052505336488","759.416001645718","811.260988024335","868.574649212849","927.035581110652","987.850170914559","996.301585615532","1075.08886732663","1172.80456673438","1215.66964984998","1274.34175651062","1331.44728847398","1408.30286884709","1515.44621735428","1612.50195449937","1677.41638898063","","",
"Not classified","INX","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","13419.2343476991","13850.6268830899","14980.956733794","15706.3658647235","14597.0948111824","15148.6570137757","15254.5326934201","15820.0972622275","16431.1923584847","16284.2450596441","15882.9927812467","16129.875081305","16174.0501765371","16096.0207379119","16275.4306725672","16557.4193274492","17023.9652048627","17542.463530556","18160.4634429655","19149.8065884317","20400.2629086591","20374.3230397625","20487.7271970071","21363.5810264067","22334.5494266458","23972.5134613477","25556.035504266","27735.7563708936","29992.7127153957","31488.5180947283","34133.0648489081","34937.4534946743","35511.5320397804","36908.6716566697","37004.1948693041","38187.7653230784","38960.2209336298","39428.7116184404","37102.8341531028","33437.2827163778","33811.358785593","33158.2121948888","32850.2857882421","34935.0923747933","37448.6355945324","39144.3939928545","42068.1853916944","41456.9168443386","","",
"Iran, Islamic Rep.","IRN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2520.42715741892","2578.4287896996","2619.61013775806","2506.88313313516","2522.65579924201","2561.94422954918","2760.3553450456","2560.06169281562","3000.72381974089","3453.86258339128","3791.7943315314","3731.08619557989","4251.24243119551","4429.71375813036","5044.88507200073","4801.02323170034","4925.57205454035","5355.08543284137","5469.5674125314","4561.21091763218","4492.77204568962","4454.01085206814","4152.20618242849","4287.98663195678","4323.10141498062","","",
"Iraq","IRQ","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3721.64531126425","","","","","","","","","",
"Iceland","ISL","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","11415.1900980697","12452.2671086093","13484.2944633994","13591.0420393488","13776.1637952234","13393.4869161038","13384.4470539281","13350.6615666022","13192.2070117674","13657.7732756401","12736.5292487944","13387.0103041779","14003.7691764679","14616.4217692499","13652.5696956795","13573.997454418","14612.7385397478","15683.4801536917","16561.9335523859","16121.1396399537","17115.2974639644","17915.605470038","18703.9358729115","18907.4995706086","19783.9603033091","20519.8412666702","21170.2956108791","21569.2164737746","22048.299117838","21920.8812624566","22591.6991330762","22438.0579485928","21919.1970062829","21416.7185310756","21936.4287220442","22887.1624673104","23889.4384056096","24813.7968749382","24634.0284097898","24765.0465176358","25867.4726993398","26619.3516002227","26637.3539829812","27704.4075260045","28754.957159976","29567.7962356604","30417.9146696612","30877.2730150538","","",
"Italy","ITA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","16179.6757739705","16396.9549433754","16974.3386302198","17547.568654413","17611.9249967047","17124.0687797765","18076.870175873","18574.869157619","19275.1664168043","20439.4404833199","20622.8983471371","20309.4074188538","20531.8144407102","20897.8362391891","21555.8596268609","22131.9857406854","23361.5332984222","24313.8571580675","25282.7608702802","26032.5601088248","26472.8182844718","26969.9901185967","26972.3784445144","26765.6748961143","27120.898095287","27996.7693992389","28569.5576955372","29084.4308455861","29818.726560942","30480.5036554858","31104.2568872855","31703.6204107699","31602.1482176204","31541.9285864667","31936.3185789048","31849.5716090989","32022.0127787095","32181.6484192113","30968.1825282395","29508.212465016","29459.5332956227","29210.352102536","28018.841695444","27346.8085536262","27364.1213919484","27697.8289170863","28647.9202016707","29105.258422608","","",
"Jamaica","JAM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4586.7522810436","4365.41736078257","4137.68941871628","4134.57238524099","4122.67245846208","4179.11501137","4077.82129840361","4058.92088807906","4142.6591156105","4218.97834358317","4239.30834817809","","",
"Jordan","JOR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","1739.02884950156","1909.3721391424","2232.39186425559","2580.84127484839","2834.1552586579","2800.60383266432","2724.8187910187","2664.10008262176","2845.16725501968","2714.60865700057","2786.66352451218","2922.89072984834","2750.16996537988","2609.45801041087","2089.44208497574","1921.79283820678","2118.02004458169","2073.64079781157","2079.17092370451","2130.74508033234","2098.88168651206","2165.09851726311","2314.00678089382","2287.85161792789","2479.73639704969","2601.48727108237","2624.95918474966","2683.71795297087","2936.8455180171","2873.83401408595","3078.4799407307","3195.56102467398","3471.15557516323","3628.33656791444","3288.6613778709","3029.1658511015","3006.86487467016","2930.98056088573","2849.37459225123","2879.42813915375","2821.45689104093","2828.22125088741","","",
"Japan","JPN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","17185.227182233","17968.5836197428","19107.5735044037","20255.2533336843","19314.2230374754","19782.5419279387","20592.7259781456","21391.7809692089","22600.057470693","22985.1858980202","22882.0657519255","23332.5541991681","23876.7767989619","23962.5031883608","24771.9469230555","26416.6230993423","27067.1313481131","27795.7651397745","29555.4912816709","30863.1001550028","32228.1384193061","32863.7042758058","32828.498976243","32809.0737296322","32794.6056738633","33787.8350517038","34791.7579144774","34779.8537475877","34129.440370741","33854.3839567618","34709.8565425723","34808.4984549125","34555.0406208725","35123.8878619456","35950.7483420976","36342.2295266387","36526.3587668656","36933.0365343562","35278.979021977","33416.4839915673","35086.7823011901","34800.8860258602","35490.8202367865","36507.3998885722","36702.4597968797","38200.6970252772","38776.7696609326","39309.5950837227","","",
"Kazakhstan","KAZ","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2183.97255923133","2011.29316199089","2460.96106790228","2640.65527476552","3000.37647974282","3221.31879452021","3436.52091242796","3967.13091489893","5113.69896226785","5285.01358154967","5315.81015967986","5717.93157795322","6464.98590122397","6805.12058310515","7477.14141395793","7861.33551963389","8013.87988592241","7744.84990350715","7820.33823096084","","",
"Kenya","KEN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","648.923833703141","704.818298516485","656.768307067868","662.542937124311","610.526670865891","608.656650304978","684.233353982645","677.351518521511","693.053606723665","671.204701845127","633.989839542894","579.554866911494","583.823579290367","596.636462823272","576.698896274132","618.519522073874","619.195976104968","632.663602278572","609.448442110183","608.826041197477","614.446387460011","596.490336923338","593.924616137713","628.137339675651","623.714076540405","641.788421322759","647.484709220998","655.972511709292","655.264462865274","638.402300050229","633.746963238797","620.229364793096","606.846354628936","624.974017781449","658.827621910907","733.213402086071","748.343174959183","744.144451388569","767.330530848683","798.055251339529","813.221642549129","844.265406305685","867.319503498663","860.327964516299","911.988928330184","993.015880462399","988.107342939802","","",
"Kyrgyz Republic","KGZ","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","547.708276153345","492.466240023685","535.704041226967","574.199191906764","624.980225593244","601.568963255256","659.294231041509","683.892763305965","694.99913898684","735.791902586142","807.031550543354","764.886378698572","748.55157228799","664.680669338026","693.463904818126","759.443302691621","729.066638208059","750.854316783947","748.116947193268","830.938196327966","882.675482208828","","",
"Cambodia","KHM","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","281.345534828984","286.742311049048","304.625162520982","303.879451764682","336.918023625841","350.952648797454","368.941963926957","382.142796073799","408.406229308267","441.01263471235","495.473573715819","549.24519926942","587.924980140516","656.144406068728","647.083943579491","660.406992166474","710.06608169635","759.596596671959","818.046370196911","820.774218858533","862.701412065475","910.131898400812","972.139344021193","","",
"Kiribati","KIR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2077.41911444055","","","","","","","","","",
"St. Kitts and Nevis","KNA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","2281.23980481447","2426.64015157716","2663.32557620207","2723.61040408502","2801.25840989263","3237.31226132051","3542.63282006093","3929.40010080888","4096.48972517642","3762.32765364482","3912.75098332434","4195.31753550813","4675.72014142652","5122.90193996022","5363.44268580705","6039.62011014262","6784.07680375445","7535.16936078325","8046.88421804145","8669.05490565983","9452.62355450511","9853.75911822851","10441.3563497905","11305.0737482963","12030.8518816571","12540.9643791357","12764.9811893621","11464.3405570424","12519.9985005644","13215.872249539","13541.2683762715","14694.6172275663","14904.1092163871","15438.0775523911","15640.2667142182","16198.2132718663","17043.2163083503","16627.9279513624","16754.4527791899","18160.9660511944","18129.76019086","18479.7257442518","18789.6638444816","19369.0245271807","20356.4202364434","21133.1595279029","21706.9178241121","","",
"Kuwait","KWT","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34443.6354974","38133.6107724597","40285.7389458191","38089.2422383288","34453.6060397567","25157.6956355006","23632.923751015","25157.2653805206","","",
"Latin America & Caribbean (excluding high income)","LAC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","3909.10977509557","4080.16233176637","4309.89809701779","4608.84614192055","4671.75430474133","4745.14670300668","5005.38692078022","5178.49756110184","5169.20766381855","5285.67211368554","5559.92696394563","5501.1647836734","5243.1833278977","4886.93681292078","5165.95992047456","5206.26547238993","5183.19815305478","5251.14130409122","5147.78603144724","5318.1762002319","5003.89190307417","5276.8560667632","5352.37648050465","5423.12969207837","5583.38089883643","5604.75179540113","5638.70234611625","5828.39594881088","5800.9589665539","5661.0145225548","5803.42175728314","5741.99250111951","5685.14004644056","5651.07282281076","5934.46846214197","6125.5434205282","6458.30105814523","6799.73016354173","6985.50483506999","6864.46073634128","7255.18733670165","7506.44554599083","7632.79261337078","7705.42007339709","7620.46869704514","7557.92202497775","7444.15743809923","7488.70036247656","","",
"Lao PDR","LAO","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","442.115658634877","494.165959104572","524.802105480475","524.599479835145","583.404676270722","643.663983431875","680.933601132844","717.994827494556","719.400497032119","789.688466001531","780.077838667899","892.53539807811","932.087126334819","1010.45523070572","1104.06654096264","1173.24153541195","1318.42330297676","","","",
"Lebanon","LBN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2090.07200187721","2722.37003040601","3508.24782641271","3873.68743938916","4227.25251571814","4436.72391809118","4802.18805871505","4569.83502498676","4879.1577986597","4964.42105446799","4938.5375983649","4806.32129832461","4800.46445148959","4022.19259697223","4894.48079310531","4895.25505059573","4569.2361093646","5093.40628189761","5408.08687718396","6325.24736120514","6439.66535754456","5891.12902622178","5799.6345992919","5558.50843956469","5457.01251559608","5546.76689468633","5621.33879770333","5604.73452909887","","",
"Liberia","LBR","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422.805554077659","390.253976156115","449.689617144284","260.649570826578","86.8072511728721","111.587032120871","153.85091801614","123.196303066815","152.35487562086","308.672292932408","325.945546559107","348.487346260432","345.529143711147","351.706454734333","309.02861290075","295.502902421343","282.782221813406","271.382511858313","","",
"Libya","LBY","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8716.15193162511","","","","","","","","","",
"St. Lucia","LCA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6631.36664508878","","","","","","","","","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","3934.45102444271","4116.1295797434","4336.70911893106","4608.82319880246","4653.54674138733","4703.28644314941","4961.37357620839","5137.67139936008","5140.11310665947","5264.33933215014","5535.96191956139","5490.00595400433","5219.39534197543","4859.08033856071","5122.85616692331","5161.74039482219","5151.53396996067","5232.27838745513","5136.72472530405","5308.73237602111","5007.76206090973","5282.98774629086","5376.45085099825","5455.39210429307","5624.38240676996","5663.2954089054","5709.41109815911","5905.63331918824","5892.35140836258","5751.90107784311","5894.53935335555","5839.24212833174","5787.61461629512","5755.68701053135","6041.9895470203","6247.76048661799","6578.47287804443","6929.72359534279","7119.40527607305","7012.21208599379","7419.15273198885","7690.58306171102","7837.81736769609","7924.00324288023","7848.1393446297","7800.34623197143","7697.76004460351","7740.7818466225","","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","474.535924245686","485.51592209669","500.060034164756","516.920326768698","549.175784238587","554.113842292057","537.31686539912","573.442164538268","613.584636631989","639.184628949064","660.621918569691","691.117454133278","717.150687780656","741.986994304184","751.626537898477","775.969699309194","","",
"Low income","LIC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","460.88732879373","464.968755409737","465.881588240986","488.629223472117","510.535936742981","518.848394390584","534.997970286102","552.899882769263","574.6804481535","592.715497141806","590.134918869707","619.126237251056","","",
"Liechtenstein","LIE","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","499.881047123689","492.750388223596","509.122131610462","551.232395539426","528.363507423539","524.37175985346","566.422744306088","616.114179579301","724.605783131567","761.098940525042","916.534098871833","917.062951600216","985.569949572229","1055.01104733645","1099.40577927395","1104.43962018097","1120.16895030448","1109.48888627975","1129.13107756459","1062.39725133142","1110.66589451786","1140.74209955014","1210.88460296307","1258.71049488145","1259.59923056987","1317.19843062676","1395.42356640671","1487.68544233507","1541.28569528296","1591.73652234827","1624.09812987661","1681.38530113197","1849.3953191018","1863.32585644956","1913.75275051122","2014.32593724871","2117.26051186508","2140.58339477071","2368.0836733082","2597.12453308387","2726.71558865959","2960.9164106045","3041.10878909578","3204.52945444244","3402.50123351618","3545.08251225325","3629.08095512694","","",
"Lower middle income","LMC","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","501.847429559094","504.485308526629","518.048595087459","507.435569875946","512.489487393536","537.150362406942","559.999354996711","573.817758853923","554.489079872695","598.264461378443","623.494028059379","614.518067982532","892.270987416821","1055.79269987204","1288.87631786245","1236.83068858721","1108.30415095947","747.839158783802","782.668687758015","945.8625606222","864.079422232002","910.77710725387","1042.51848150093","1193.57557252343","1235.7124559441","1005.07917419593","974.287028018929","715.950702781862","663.837855179951","584.986291873845","573.690311419814","843.599720890589","636.442802510798","856.879962197337","844.812559262715","937.056280088307","1219.75174070914","1222.01387794833","1312.65851254084","1383.73695514389","1415.98353035166","1485.35652187397","1540.94321853196","1605.1065584896","1684.0496953037","1759.47722023138","1804.01482359622","","",
"Low & middle income","LMY","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1707.06617577387","1661.08524720387","1692.99729870704","1583.86842291106","1584.55545319691","1617.25794625535","1635.61846219284","1813.1093622282","1781.5145239638","1988.01745268592","2094.36118311575","2279.55364794073","2575.12787486692","2634.02048416538","2696.13819606052","2871.13042077651","2983.42889763589","3111.56255060263","3204.61433563214","3297.18857638152","3394.48437691653","3494.65771742965","3583.3111233057","","",
"Lesotho","LSO","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1291.79113408156","1343.6212651925","1233.04019746229","1313.28204588977","1346.2599794454","1317.52248393505","1344.29399001121","1410.7827264537","1658.65645808386","1546.80583467206","1473.21753579386","","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2109.96388851427","2231.09337493727","2313.4528130711","2324.81904841415","2414.55660741913","2579.7032698795","2681.00993098347","2832.9776375935","2992.07894416222","3226.38340969401","3466.16047261516","3805.33787247555","4206.29449793921","4393.40855602032","4515.74224451021","4827.07325811681","5101.22295730231","5412.34454997383","5629.9857991442","5845.85251223721","5990.11410344254","6194.32113622294","6396.30617693553","","",
"Lithuania","LTU","Adjusted net national income per capita (constant 2010 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
